time_index,date,cell_id,reach_id,reach_order,river,hecras_reach,station_m,length_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,csi,temperature_c,turbidity_ntu,hiding_cover,feeding_cover,spawning_cover,hydraulic_source,manning_n,slope
3,2020-09-14,clinch_lower_reach_205_909,clinch_lower_reach,4,Clinch River,Lower Reach,205.9086,50.3267,3194.3462319285486,16.41,346.64238246480767,1.3930017685688048,0.18559803767589375,88.41688309580333,63.4721973014036,1.3862243154988905,0.5633006692347627,12.0,1.0,0.25,0.3971552342321669,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
3,2020-09-14,clinch_lower_reach_155_785,clinch_lower_reach,4,Clinch River,Lower Reach,155.785,49.922850000000004,3225.6437267879887,16.41,346.8299848207472,1.377636453336762,0.18435585188581072,89.01263416451944,64.61257173394525,1.3723324429224886,0.565295272925385,12.0,1.0,0.25,0.39785334552388474,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
3,2020-09-14,clinch_lower_reach_106_063,clinch_lower_reach,4,Clinch River,Lower Reach,106.0629,49.394099999999995,3009.9154442528115,16.41,346.69184638610744,1.4268809579243231,0.18873029558165447,86.94947437784406,60.93674030406085,1.421465263647109,0.5592743146984837,12.0,1.0,0.25,0.3957460101444693,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
3,2020-09-14,clinch_lower_reach_56_997,clinch_lower_reach,4,Clinch River,Lower Reach,56.9968,46.54562,2954.6321390965036,16.41,346.62570353921745,1.3939692897019424,0.18545168219538205,88.48666027580863,63.47819921824016,1.384586532335463,0.5628324065065399,12.0,1.0,0.25,0.39699134227728894,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
3,2020-09-14,clinch_lower_reach_12_972,clinch_lower_reach,4,Clinch River,Lower Reach,12.97166,44.02514,3161.8722475107397,16.41,346.90134314343,1.2928554014612432,0.17673194369252965,92.85248414711823,71.81969773431135,1.2880909148639845,0.5740071316706719,12.0,1.0,0.25,0.40090249608473516,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4893_771,clinch_upper_reach,1,Clinch River,Upper Reach,4893.771,45.30899999999929,2961.5943627907122,28.01,349.5554682094273,1.8893546107433894,0.22680808586144297,123.49647894436757,65.36437270279103,1.8726720205957976,0.46249167685702136,12.0,1.0,0.25,0.3618720868999575,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4848_462,clinch_upper_reach,1,Clinch River,Upper Reach,4848.462,47.2199999999998,3117.6465707764282,28.01,349.49867464556337,1.877774783759703,0.22592729813091764,123.9779355205191,66.02385791563832,1.8617741638890453,0.4659488793841836,12.0,1.0,0.25,0.36308210778446426,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4799_331,clinch_upper_reach,1,Clinch River,Upper Reach,4799.331,49.625,3537.7415297125895,28.01,349.54611636830765,1.7920103664236877,0.219253740451657,127.75152634705401,71.2895018581882,1.7798954349555092,0.48962892791020163,12.0,1.0,0.25,0.37137012476857056,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4749_212,clinch_upper_reach,1,Clinch River,Upper Reach,4749.212,36.8090000000002,3179.650456227383,28.01,349.8977512426528,1.595700272386943,0.20320595396890234,137.84044932210261,86.38241887112842,1.588096965842235,0.5327267785429277,12.0,1.0,0.25,0.3864543724900247,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4725_713,clinch_upper_reach,1,Clinch River,Upper Reach,4725.713,25.39850000000024,2268.6423604052106,28.01,349.88329680737183,1.5636843083305003,0.20054233270035218,139.67125854595594,89.32190327795693,1.5569799856825,0.5385106487747261,12.0,1.0,0.25,0.38847872707115416,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_upper_reach_4698_415,clinch_upper_reach,1,Clinch River,Upper Reach,4698.415,27.297999999999774,2685.123743024249,28.01,349.9397158888411,1.4750933047404555,0.1930457041191214,145.09517384917336,98.36338717211046,1.4704970155209505,0.552780035627263,12.0,1.0,0.25,0.393473012469542,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4648_18,clinch_main_stem,2,Clinch River,Main Stem,4648.18,48.152000000000044,3392.0710885158674,21.01,349.88648757576834,1.5188044469871156,0.19636929338321796,106.99228804066955,70.44507161729241,1.5086353453492611,0.5454999158306698,12.0,1.0,0.25,0.39092497054073444,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4600_028,clinch_main_stem,2,Clinch River,Main Stem,4600.028,49.878000000000156,3363.827349827724,21.01,349.8009611983458,1.559273761954853,0.1997924234979007,105.15914283516744,67.4411032885784,1.5482517374471663,0.5387673260123867,12.0,1.0,0.25,0.3885685641043354,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4548_424,clinch_main_stem,2,Clinch River,Main Stem,4548.424,50.79800000000023,4128.102631998495,21.01,349.8983976588408,1.3951550607589425,0.18531036064635922,113.37736285611608,81.26506224651514,1.3830041664326842,0.562316244235728,12.0,1.0,0.25,0.3968106854825048,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4498_432,clinch_main_stem,2,Clinch River,Main Stem,4498.432,50.32699999999977,3133.8521702652824,21.01,349.608213955843,1.6365450599083327,0.2061676979266106,101.9073318046114,62.26979892036673,1.6229489854173818,0.5243367087936028,12.0,1.0,0.25,0.383517848077761,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,3081.6140996620234,21.01,349.4862042739775,1.5820899999602636,0.20199872587364057,104.01055704253658,65.74250329952717,1.5739715390437796,0.5351240616444828,12.0,1.0,0.25,0.387293421575569,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2973.6738415851532,21.01,349.39945575590366,1.585746856611481,0.201576850846905,104.2282380726189,65.72816943515187,1.5690447223283412,0.5334990774778496,12.0,1.0,0.25,0.38672467711724734,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4357_286,clinch_main_stem,2,Clinch River,Main Stem,4357.286,50.25600000000031,3386.726674557454,21.01,349.09630526412235,1.5580622761691891,0.2001008855156786,104.9970365990899,67.38949925496324,1.551837239913314,0.5395301439926293,12.0,1.0,0.25,0.38883555039742024,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_main_stem_4304_172,clinch_main_stem,2,Clinch River,Main Stem,4304.172,53.11400000000049,3388.919069101993,21.01,349.3035850217106,1.6125003413735057,0.2042086098337107,102.88498617716792,63.804629082764656,1.5998710705941155,0.5290555021441975,12.0,1.0,0.25,0.3851694257504691,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4279_376,clinch_middle_reach,3,Clinch River,Middle Reach,4279.376,23.74200000000019,1737.916274703903,28.01,348.89302398781757,1.7648830324960092,0.21681315611892488,129.18957733651618,73.20007896149815,1.750259260005043,0.49613647057842153,12.0,1.0,0.25,0.37364776470244754,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4255_634,clinch_middle_reach,3,Clinch River,Middle Reach,4255.634,37.95600000000013,2605.2309246720297,28.01,348.92660651341254,1.836064264994112,0.22225904502565627,126.02411747412437,68.63818433639005,1.8166166213430575,0.4773894946555042,12.0,1.0,0.25,0.36708632312942646,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4203_464,clinch_middle_reach,3,Clinch River,Middle Reach,4203.464,50.35699999999997,3237.745334261751,28.01,348.92549065034905,1.9081152898618547,0.22831038179413018,122.68386474539255,64.29583442742326,1.891307187010583,0.4568372455887762,12.0,1.0,0.25,0.3598930359560717,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4154_92,clinch_middle_reach,3,Clinch River,Middle Reach,4154.92,50.82049999999981,2714.199961527338,28.01,348.5275292014045,2.1416665419743803,0.2448828383576044,114.3812289495631,53.40758082914076,2.1009295827636367,0.3681314904412982,12.0,1.0,0.25,0.3288460216544544,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4101_823,clinch_middle_reach,3,Clinch River,Middle Reach,4101.823,50.264000000000124,2894.0255138091734,28.01,348.94673560472904,2.040360214730103,0.2384300299897116,117.47681280419522,57.57650632279895,2.0184372488272233,0.4114048401844664,12.0,1.0,0.25,0.3439916940645632,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4054_392,clinch_middle_reach,3,Clinch River,Middle Reach,4054.392,49.40950000000021,2799.9903728890267,28.01,347.8940940859185,2.0662094262501207,0.239217358926522,117.09016488474632,56.66906916461439,2.0284480346018534,0.4003285048348033,12.0,1.0,0.25,0.34011497669218116,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_4003_004,clinch_middle_reach,3,Clinch River,Middle Reach,4003.004,49.666999999999916,2623.5218735251397,28.01,347.39219373532296,2.1536143696505072,0.24622288035727644,113.75872120152559,52.8222335459187,2.1182003786854793,0.3629311551105008,12.0,1.0,0.25,0.3270259042886753,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_3955_058,clinch_middle_reach,3,Clinch River,Middle Reach,3955.058,48.64449999999988,2589.628667948339,28.01,348.23247833581735,2.1428687477583024,0.24553521464591943,114.07732304464989,53.23579578263412,2.109330416500507,0.36800264116042986,12.0,1.0,0.25,0.32880092440615044,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_3905_715,clinch_middle_reach,3,Clinch River,Middle Reach,3905.715,42.64249999999993,2529.584162372765,28.01,348.5685566221874,2.0048238279537953,0.23552142376784277,118.92760986197972,59.320728436953026,1.9816163148971473,0.4243998206984224,12.0,1.0,0.25,0.3485399372444479,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_middle_reach_3869_773,clinch_middle_reach,3,Clinch River,Middle Reach,3869.773,35.94200000000001,1423.406391302989,28.01,346.2619592415212,2.5935469217225937,0.27270451453097394,102.71190430482811,39.602871050664646,2.468950880954441,0.0,12.0,1.0,0.25,0.2,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3803_314,clinch_lower_reach,4,Clinch River,Lower Reach,3803.314,50.7529999999997,3089.435962098389,29.64,346.79290084637694,2.0493601869892135,0.23759780557847188,124.74862689845315,60.871987116001165,2.0078778435525315,0.40664562599299736,12.0,1.0,0.25,0.3423259690975491,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3752_561,clinch_lower_reach,4,Clinch River,Lower Reach,3752.561,49.906499999999824,3107.633886711553,29.64,347.7475832017142,2.0124127617965217,0.2365311816472056,125.31117374710063,62.26912099048348,1.9943736915979016,0.4220369535108874,12.0,1.0,0.25,0.3477129337288106,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3703_501,clinch_lower_reach,4,Clinch River,Lower Reach,3703.501,54.43600000000015,4334.517715719379,29.64,348.3381959071729,1.7340707064166005,0.2146628151994949,138.07701148638316,79.62594084281298,1.7242855503777237,0.5039098687631246,12.0,1.0,0.25,0.3763684540670936,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3643_689,clinch_lower_reach,4,Clinch River,Lower Reach,3643.689,49.82600000000002,2736.5006754323003,29.64,347.4449489813429,2.1772006905684895,0.24787926510933994,119.57434191571348,54.92113907261869,2.1396059763542237,0.35153333316179025,12.0,1.0,0.25,0.3230366666066266,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3603_849,clinch_lower_reach,4,Clinch River,Lower Reach,3603.849,44.821500000000015,2726.8952751017987,29.64,347.90913459027104,2.0448134185943974,0.23825522851816086,124.40440524368475,60.83900081661251,2.0162184946555812,0.4092569459788767,12.0,1.0,0.25,0.34323993109260686,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3554_046,clinch_lower_reach,4,Clinch River,Lower Reach,3554.046,49.03600000000006,4123.922330191031,29.64,348.4706621796058,1.6775795735174235,0.21008721746913273,141.0842618464157,84.09989253183429,1.6694495036893928,0.5165672542555471,12.0,1.0,0.25,0.3807985389894415,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3505_777,clinch_lower_reach,4,Clinch River,Lower Reach,3505.777,49.60149999999999,4487.352572836317,29.64,348.1490307214977,1.6058285056865782,0.20402512517788604,145.2762250441331,90.4680820708309,1.5977146843386423,0.5308017554267879,12.0,1.0,0.25,0.3857806143993757,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3454_843,clinch_lower_reach,4,Clinch River,Lower Reach,3454.843,51.30250000000001,4154.247798347528,29.64,348.4021953340691,1.720679945739144,0.21272779224745303,139.33299305584683,80.97554306997763,1.7010235786129768,0.505999579710597,12.0,1.0,0.25,0.37709985289870895,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3403_172,clinch_lower_reach,4,Clinch River,Lower Reach,3403.172,49.798,3185.0527582910545,29.64,347.977690963741,1.9887891468265353,0.23301545571285293,127.20186268041225,63.95945134927215,1.9500768874594152,0.42891626009496914,12.0,1.0,0.25,0.3501206910332392,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3355_247,clinch_lower_reach,4,Clinch River,Lower Reach,3355.247,50.37799999999993,2536.559039680856,29.64,347.2219906036714,2.3010868437900878,0.25582391259295933,115.86094395780788,50.35053078091349,2.24329484869292,0.28033830056047276,12.0,1.0,0.25,0.2981184051961655,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3302_416,clinch_lower_reach,4,Clinch River,Lower Reach,3302.416,51.749000000000024,1716.909793503881,29.64,346.0999534329491,2.9941379036804556,0.2983739365464898,99.33843533073397,33.177641954508886,2.8256279849738597,0.0,12.0,1.0,0.25,0.2,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3251_749,clinch_lower_reach,4,Clinch River,Lower Reach,3251.749,50.45950000000016,1866.052999166172,29.64,346.0475929106473,2.780033519909482,0.28830165495670507,102.80898319661435,36.98120273023248,2.683766198262629,0.0,12.0,1.0,0.25,0.2,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3201_497,clinch_lower_reach,4,Clinch River,Lower Reach,3201.497,49.927999999999884,2435.469100374568,29.64,347.0621046330923,2.3382470158350848,0.25986593696122023,114.05881181119624,48.77962466701197,2.2966644385421024,0.2547891573985433,12.0,1.0,0.25,0.28917620508949016,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3151_893,clinch_lower_reach,4,Clinch River,Lower Reach,3151.893,48.56549999999993,2142.4381589934665,29.64,346.92106290300524,2.488369313391164,0.2700119166766791,109.77293285722601,44.1144054728865,2.4324746606749077,0.0696424845207302,12.0,1.0,0.25,0.22437486958225558,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3104_366,clinch_lower_reach,4,Clinch River,Lower Reach,3104.366,50.80799999999999,2478.7469262471473,29.64,347.2334715679563,2.340394043434969,0.2595906980407958,114.17974612997091,48.78654791070594,2.2930188470438235,0.2529584692092515,12.0,1.0,0.25,0.28853546422323806,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3050_277,clinch_lower_reach,4,Clinch River,Lower Reach,3050.277,51.47399999999993,3020.7316852536946,29.64,347.9334373743695,2.0865705506017065,0.242058809464267,122.44958184170319,58.68461136211871,2.064691469456444,0.39313459692984837,12.0,1.0,0.25,0.3375971089254469,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_3001_418,clinch_lower_reach,4,Clinch River,Lower Reach,3001.418,49.3900000000001,3507.3448909208646,29.64,348.0560124600713,1.8594035852524184,0.22447350488029646,132.0423094734763,71.01325958535853,1.843832954821463,0.47125384781918617,12.0,1.0,0.25,0.3649388467367152,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2951_497,clinch_lower_reach,4,Clinch River,Lower Reach,2951.497,50.794000000000096,3380.0024439872855,29.64,348.00490959066605,1.9346010247340992,0.23024074727728436,128.73481497305883,66.54334063053273,1.9153458852138374,0.4483825631040998,12.0,1.0,0.25,0.35693389708643497,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2899_83,clinch_lower_reach,4,Clinch River,Lower Reach,2899.83,49.859500000000025,3282.983070984728,29.64,347.9767003009673,1.946748524280747,0.23123183247240006,128.18304332530792,65.84468498450097,1.9277262945703506,0.4444932953941849,12.0,1.0,0.25,0.35557265338796473,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2851_778,clinch_lower_reach,4,Clinch River,Lower Reach,2851.778,49.67899999999986,3406.19784112066,29.64,348.02104020667485,1.8994149386829502,0.2275942710195963,130.23174909990567,68.56413859217515,1.8824173536743962,0.4594603502594771,12.0,1.0,0.25,0.360811122590817,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2800_472,clinch_lower_reach,4,Clinch River,Lower Reach,2800.472,47.763499999999794,3353.154760573077,29.64,348.13944820826976,1.8712690874439506,0.2256235879258941,131.3692432270656,70.20328829698602,1.8580212413271466,0.4680634949020802,12.0,1.0,0.25,0.3638222232157281,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2756_251,clinch_lower_reach,4,Clinch River,Lower Reach,2756.251,48.878000000000156,3480.116715734963,29.64,348.0657108077411,1.8550383364562137,0.22441140646289748,132.07884780536082,71.20006374513997,1.843064293829407,0.47279135615659035,12.0,1.0,0.25,0.36547697465480666,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2702_716,clinch_lower_reach,4,Clinch River,Lower Reach,2702.716,52.79500000000007,4108.082862888442,29.64,348.07252681279044,1.7589022838081398,0.21656590552662772,136.86364863353634,77.81196823351522,1.7472661563980436,0.4978664874924201,12.0,1.0,0.25,0.37425327062234703,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2650_661,clinch_lower_reach,4,Clinch River,Lower Reach,2650.661,50.19249999999988,3574.5315700168244,29.64,348.09516852761675,1.8606392009971608,0.2236844135170696,132.5081150445833,71.21644807524696,1.834120831899189,0.4699709107086981,12.0,1.0,0.25,0.3644898187480443,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2602_331,clinch_lower_reach,4,Clinch River,Lower Reach,2602.331,48.43250000000012,3071.435321499206,29.64,348.065071717575,1.9906436923365711,0.2347903158174861,126.24030040080788,63.416823857930076,1.9723958251703475,0.4297650041896608,12.0,1.0,0.25,0.35041775146638127,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2553_796,clinch_lower_reach,4,Clinch River,Lower Reach,2553.796,50.061500000000024,3065.46488765331,29.64,347.8507987822411,2.032827183823676,0.23811417615267905,124.47809903176366,61.23397995771818,2.0144288410999525,0.4144875800864841,12.0,1.0,0.25,0.3450706530302694,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2502_208,clinch_lower_reach,4,Clinch River,Lower Reach,2502.208,51.94899999999984,3112.708551213227,29.64,346.98968431686126,2.0702469398235257,0.23894325806603922,124.04618669679346,59.91854609738853,2.024958409335507,0.3982327686309295,12.0,1.0,0.25,0.33938146902082533,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2449_898,clinch_lower_reach,4,Clinch River,Lower Reach,2449.898,51.12049999999999,2943.2796484530563,29.64,346.481083262154,2.1186930589830286,0.24298178655673078,121.98445167444568,57.57532982762408,2.0765123417433244,0.37827211662490434,12.0,1.0,0.25,0.3323952408187165,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2399_967,clinch_lower_reach,4,Clinch River,Lower Reach,2399.967,50.17000000000007,3112.9626223383652,29.64,347.39402968229035,2.018553359372012,0.23665089974989115,125.24778072395068,62.04828826666057,1.995887609304904,0.41947711648286756,12.0,1.0,0.25,0.34681699076900363,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2349_558,clinch_lower_reach,4,Clinch River,Lower Reach,2349.558,49.50649999999996,3394.9414490204563,29.64,347.78743424411806,1.8992760825498183,0.22757263348549067,130.2441314934722,68.57567085171561,1.8821542988320197,0.45949161749822226,12.0,1.0,0.25,0.3608220661243778,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2300_954,clinch_lower_reach,4,Clinch River,Lower Reach,2300.954,49.94699999999989,3202.4619609312235,29.64,347.4413007482833,1.984437698504735,0.2329518472799536,127.23659565738346,64.11720345428616,1.9492768186845653,0.4306790732383524,12.0,1.0,0.25,0.35073767563342334,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2249_664,clinch_lower_reach,4,Clinch River,Lower Reach,2249.664,51.33600000000001,3152.5198970028714,29.64,346.95610640554855,2.033905557167579,0.23730757773177985,124.90119482615519,61.40953516056706,2.0042005954100253,0.41330711275765636,12.0,1.0,0.25,0.3446574894651797,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2198_282,clinch_lower_reach,4,Clinch River,Lower Reach,2198.282,49.81050000000005,2932.478756235292,29.64,346.6833102113324,2.0837083406227253,0.24161689323790078,122.67354158393167,58.87270266781681,2.0590404442162433,0.39413283420123985,12.0,1.0,0.25,0.3379464919704339,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2150_043,clinch_lower_reach,4,Clinch River,Lower Reach,2150.043,48.95600000000013,3222.3010759018757,29.64,347.33786667427046,1.950533952764116,0.23086840081469587,128.3848283065392,65.8203504351227,1.923183460735517,0.44262179158925796,12.0,1.0,0.25,0.3549176270562403,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2100_37,clinch_lower_reach,4,Clinch River,Lower Reach,2100.37,50.11350000000016,2958.4853231387724,29.64,346.7992692297686,2.08148979322317,0.2412066239647387,122.88219748199364,59.03569543413977,2.0538015354535304,0.39484601186194096,12.0,1.0,0.25,0.33819610415167933,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2049_816,clinch_lower_reach,4,Clinch River,Lower Reach,2049.816,50.17199999999991,3356.6893647695115,29.64,347.5196550716642,1.9274264586461416,0.2298532473955258,128.95184356040974,66.90363877799405,1.9105125142804589,0.4508385800433531,12.0,1.0,0.25,0.35779350301517354,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_2000_026,clinch_lower_reach,4,Clinch River,Lower Reach,2000.026,49.6579999999999,3102.2089794560306,29.64,347.33936975069,2.009861328832079,0.23606428099273408,125.55902093850574,62.47148454339758,1.9884714251311464,0.4227218898197753,12.0,1.0,0.25,0.3479526614369214,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_1950_5,clinch_lower_reach,4,Clinch River,Lower Reach,1950.5,50.339500000000044,3044.87280978966,29.64,347.4672086570474,2.049509463819663,0.23909363392327496,123.96816892879491,60.48675115544766,2.026873934228532,0.40785609420547164,12.0,1.0,0.25,0.3427496329719151,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
4,2021-05-13,clinch_lower_reach_1899_347,clinch_lower_reach,4,Clinch River,Lower Reach,1899.347,50.96849999999995,3114.739937073602,29.64,347.2791884321906,2.0363951289425537,0.2381750202855797,124.44629988678352,61.11107717656209,2.015202450652397,0.41295451069721356,12.0,1.0,0.25,0.34453407874402475,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
